Step,VehicleID,Speed,Position,Route,Follower,Lane,Acceleration
283,0,9.669648230890743,"(10.14453846806488, -37.09561658022956)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 30.748737103768654)",e6_0,0.43170502420980483
283,1,9.209082346293144,"(48.15013366565, -32.781943796387175)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 17.63911255946374)",e6_0,0.7999086240306497
283,2,9.48477899003774,"(73.12944038025964, -29.946767686820298)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 51.06967645075296)",e6_0,2.7192550728875418
283,3,8.835743239265867,"(111.43036543716546, 12.692267351334088)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 35.197200575206395)",e5_0,0.5075685386545956
283,4,9.0496293194592,"(132.997880602274, 47.28763402407332)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,1.6176959912991151
283,ev_0,17.094643277698196,"(-52.54157957041026, 105.84115798244147)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2')","('', -1.0)",e1_2,-0.04935195134021342
284,0,7.902696123579517,"(2.2920786854726174, -37.986878560848076)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 31.64235088105503)",e6_0,-1.7669521073112264
284,1,7.009082346293144,"(41.185607081751094, -33.5724244774849)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 17.363415915719145)",e6_0,-2.2
284,2,7.284778990037739,"(65.89096971786572, -30.768341292776988)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 50.457795832326006)",e6_0,-2.2
284,3,7.896659608464688,"(106.51816564712948, 6.509350891940457)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 34.512830109396916)",e5_0,-0.9390836308011785
284,4,8.581030074274167,"(132.65268650465467, 39.40450297759592)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-0.4685992451850325
284,ev_0,17.46395266253967,"(-37.99540782843385, 117.78413033574618)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e2_2,0.3693093848414719
285,0,9.28115030308254,"(-6.930072634973058, -39.03360189073321)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 31.14311172538161)",e6_0,1.3784541795030236
285,1,9.780389458755963,"(31.467390199563283, -34.67545174108199)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 20.203912195867602)",e6_0,2.771307112462819
285,2,6.939893178607505,"(58.99519247572897, -31.551018855335858)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 50.022179054198325)",e6_0,-0.3448858114302338
285,3,7.375509956735186,"(101.93015245455791, 0.7344835215605698)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 33.529075379312005)",e5_0,-0.5211496517295018
285,4,8.359264686820097,"(127.45271838200229, 32.859376584511246)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-0.22176538745407015
285,ev_0,15.263952662539669,"(-23.318948710995492, 121.97709352615445)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e2_2,-2.1999999999999993
286,0,8.640004001907073,"(-14.032361120280806, -39.70994317806694)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 30.36544846072517)",:gneJ10_0_0,-0.6411463011754677
286,1,9.417667266563512,"(22.109589735001165, -35.73757138348597)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 21.574081127766263)",e6_0,-0.36272219219245017
286,2,8.047498334664851,"(50.99885096958347, -32.45861155441193)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 49.121088228174024)",e6_0,1.107605156057346
286,3,8.948589160689153,"(96.36358887251669, -6.27207139574498)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 33.62197333196268)",e5_0,1.5730792039539665
286,4,8.855691208038479,"(121.94394294407914, 25.925558787578993)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,0.4964265212183818
286,ev_0,17.92359894956462,"(-6.085210305462589, 126.90065377929928)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e2_2,2.6596462870249518
287,0,8.091536697582342,"(-19.973826736360294, -35.68472554560014)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 29.838753122298073)",e7_0,-0.5484673043247312
287,1,8.61823203600943,"(13.546142602333305, -36.70953113414946)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 21.300929940540094)",e6_0,-0.7994352305540815
287,2,8.891383223235607,"(42.16398903382569, -33.46137715466505)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 50.62921403370286)",e6_0,0.8438848885707557
287,3,7.383257417706773,"(91.77075629072932, -12.053004863226029)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 32.52178786677864)",e5_0,-1.56533174298238
287,4,8.483442882890813,"(116.66672847437493, 19.283203509060225)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-0.37224832514766604
287,ev_0,16.23019824945368,"(9.520304618637923, 131.35904180876432)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e2_2,-1.6934007001109421
288,0,8.836304646800272,"(-27.267414892116705, -30.696413363152608)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 32.121064072984296)",e7_0,0.7447679492179304
288,1,6.553993696114048,"(7.033811733309861, -37.44868715270507)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 20.7580187667643)",e6_0,-2.0642383398953825
288,2,7.0969048698898405,"(35.112198201907525, -34.261762414541934)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 48.0448326130719)",e6_0,-1.7944783533457667
288,3,9.681286290520802,"(85.74841078749942, -19.633246043889123)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 34.72168924514294)",e5_0,2.2980288728140295
288,4,7.4813849121565,"(112.01285465723839, 13.425438301244071)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-1.0020579707343131
288,ev_0,19.937341198674403,"(29.431519676964648, 136.96214536040532)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",:gneJ6_0_2,3.7071429492207244
289,0,7.986126879812218,"(-33.859256476263354, -26.188047525000517)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 31.474695906436096)",e7_0,-0.8501777669880539
289,1,8.632495046360418,"(-1.5438077417343692, -38.422255478297444)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 19.646204783577645)",e6_0,2.07850135024637
289,2,9.744309029547075,"(25.429832390654376, -35.360720545997864)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 49.75186604155698)",e6_0,2.647404159657235
289,3,8.037275601061992,"(80.74873934697317, -25.92626183365681)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 33.527456481303986)",e5_0,-1.6440106894588098
289,4,9.231508364900947,"(106.27029822196127, 6.197363666598221)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,1.7501234527444467
289,ev_0,18.937152803642675,"(48.456381175234434, 129.82963220837235)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_2,-1.0001883950317279
290,0,9.807302106521092,"(-41.9543171767734, -20.651583298111554)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 32.75742771771925)",e7_0,1.821175226708874
290,1,8.524570295237936,"(-10.014188528300252, -39.38365210628954)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 18.371329863901423)",e6_0,-0.10792475112248212
290,2,9.799445214914158,"(15.692680887102014, -36.465896907916616)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 52.40525997475725)",e6_0,0.055136185367082646
290,3,7.146051281713881,"(75.21713144948136, -29.709812677970845)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 31.59252523823266)",e6_0,-0.8912243193481117
290,4,9.080982524785213,"(100.62137796158255, -0.9128524379144594)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-0.15052584011573344
290,ev_0,16.917810530983843,"(64.08524875376011, 123.3536492882052)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_2,-2.0193422726588324
291,0,8.699527340824716,"(-49.13500776066974, -15.740485282553042)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 32.7479506698875)",e7_0,-1.1077747656963766
291,1,8.709004388656467,"(-15.913883316340131, -38.461447344204885)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 17.573585711765272)",e7_0,0.18443409341853112
291,2,9.506748540792614,"(6.2463654255910654, -37.53806309034489)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 53.67840322630018)",e6_0,-0.29269667412154377
291,3,8.233605289249681,"(67.03586604479727, -30.638394423108714)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 29.86506004695871)",e6_0,1.0875540075358003
291,4,9.961070480523631,"(94.42498977353006, -8.71215868649466)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,0.8800879557384178
291,ev_0,19.41541080980096,"(82.02142814135425, 115.9216078569558)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_2,2.497600278817117
292,0,7.6999888172140345,"(-55.49066767525015, -11.393651446812989)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 32.69399950459788)",e7_0,-0.9995385236106813
292,1,7.753939982503653,"(-22.314075147357816, -34.08415674335444)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('2', 17.52970378333347)",e7_0,-0.9550644061528146
