Step,VehicleID,Speed,Position,Route,Follower,Lane,Acceleration
470,car1.0,5.852474759819358,"(91.34494598067022, 46.870507234215644)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J3_0_1,-2.2
470,car2.0,3.3701118961295577,"(88.09355549508341, 49.34503829105988)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,0.6559132502106362
471,car1.0,4.552784283666313,"(89.3957878391957, 42.94570965121005)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-1.299690476153045
471,car2.0,1.1701118961295576,"(88.12022901357582, 48.17542966886413)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,-2.2
472,car1.0,6.581950404818542,"(84.3631892110549, 38.70343692935435)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,2.0291661211522296
472,car2.0,3.1945838206143233,"(87.23935748259453, 45.314422844612665)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,2.0244719244847658
473,car1.0,8.564069004750252,"(77.81505085178424, 33.18362682863642)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,1.9821185999317095
473,car2.0,6.1611441801929026,"(82.52850980949187, 41.343372884722704)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,2.966560359578579
474,car1.0,8.742283934631757,"(71.13064829171084, 27.548951636393294)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,0.17821492988150567
474,car2.0,8.25920155082579,"(76.21347492806902, 36.02005938516702)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,2.098057370632887
475,car1.0,10.574864921064488,"(63.04504335376377, 20.733120730238447)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,1.8325809864327312
475,car2.0,9.28476931466005,"(69.11428480330687, 30.035735412827535)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,1.0255677638342604
476,car1.0,8.575677644040995,"(56.488028959491935, 15.205828498727648)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-1.999187277023493
476,car2.0,9.606130847820666,"(61.76937972910703, 23.84428388981812)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,0.32136153316061566
477,car1.0,7.426753518985212,"(50.80948881980589, 10.419053769694216)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-1.1489241250557836
477,car2.0,7.588082922534046,"(55.9674861629983, 18.953527318653602)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-2.01804792528662
478,car1.0,5.226753518985212,"(46.81308183229377, 7.050247790660777)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-2.2
478,car2.0,7.126970243111359,"(50.51816210822803, 14.359972279148234)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-0.46111267942268697
479,car1.0,4.076887489015796,"(45.49223608339048, 1.8093937169765728)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J4_0_2,-1.1498660299694157
479,car2.0,5.329563070800065,"(46.443146322775945, 10.92490233117163)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-1.7974071723112939
480,car1.0,6.826957855325752,"(38.06273855640538, 0.7882478853604118)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,2.7500703663099557
480,car2.0,4.494953666896471,"(43.00627787706129, 8.027764225554769)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-0.8346094039035936
481,car1.0,9.684997552259453,"(28.381467436447682, 0.5460297857463816)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,2.8580396969337016
481,car2.0,2.294953666896471,"(43.58382208565429, 4.4499343868913845)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J4_0_1,-2.2
482,car1.0,9.855715729830415,"(18.529543825020433, 0.29954208954054207)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,0.17071817757096142
482,car2.0,4.733679155971767,"(39.57275849934553, 4.028028984779623)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,2.4387254890752956
483,car1.0,10.714759629055486,"(7.818906842994224, 0.031570032638423506)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,0.8590438992250711
483,car2.0,6.659052516486408,"(32.916268142349885, 3.8614886178801937)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.9253733605146417
484,car1.0,11.864095124251769,"(-4.040623412029284, -0.2651464671985774)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,1.1493354951962829
484,car2.0,8.129430263223039,"(24.789965786115385, 3.6581746636249037)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.4703777467366308
485,car1.0,10.932109337913245,"(-14.968526474706707, -0.5385543575273041)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,-0.9319857863385241
485,car2.0,10.089495091735298,"(14.7043527625185, 3.405840234628061)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.9600648285122588
486,car1.0,10.835685983490084,"(-25.800043283135828, -0.8095507364910811)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,-0.09642335442316075
486,car2.0,12.488031876667671,"(2.2211258230869504, 3.0935193142804662)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,2.3985367849323733
487,car1.0,8.94546421701449,"(-34.74206561318723, -1.0332733890905197)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_2,-1.8902217664755945
487,car2.0,11.057510956558907,"(-8.832130608286683, 2.8169751772368614)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,-1.4305209201087639
488,car1.0,8.104071273057162,"(-42.16839510575591, 1.3747693738138003)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E5_2,-0.8413929439573273
488,car2.0,10.470094013854126,"(-19.298196113478305, 2.5551221141739453)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,-0.5874169427047811
